mes_desembaraco,ano_desembaraco,recinto_aduaneiro,num_dde,canal,vmle_dolar_expo,peso_liquido_expo_ton,peso_liquido_expo_kg
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007562665,Vermelho,74771.43,283,283000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007749412,Verde,1080,27,27000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007748122,Verde,422.84,31,31000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007738810,Verde,16807.04,64,64000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007737147,Verde,16381.02,62,62000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007736000,Verde,872.96,64,64000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007735039,Verde,1280,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007729284,Verde,17360,62,62000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007880497,Verde,16909.44,64,64000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007858254,Verde,436.48,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007815768,Verde,16909.44,64,64000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007814460,Verde,8403.52,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007781901,Verde,24685.34,94,94000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007999893,Verde,436.48,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007995570,Verde,42017.6,160,160000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007989618,Verde,23597,89,89000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0008111853,Verde,10080,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0008084155,Verde,10080,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0008082861,Verde,50400,160,160000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0008074559,Verde,24087,93,93000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0008038943,Verde,10080,32,32000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007999974,Vermelho,23778.9,90,90000
05,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0007993461,Vermelho,10080,32,32000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007212427,verde,41040,57,57000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007436953,verde,46500,62,62000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007442236,verde,745248.6,104.65894,104658.94
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007538888,verde,45051.52,64,64000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007270419,verde,128462.5,9.79522,9795.22
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007275747,verde,262250,20.3847,20384.7
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007651021,verde,16632,22,22000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007652320,verde,3519.65,5,5000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008090376,verde,48384,64,64000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008094185,verde,74250,99,99000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008104407,verde,408769.2,83.54712,83547.12
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008264331,verde,236776.2,44.461,44461
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008275740,verde,18720,26,26000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008340526,verde,20880,29,29000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008542099,verde,17598.25,25,25000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008543311,verde,28728,38,38000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008655276,verde,29536,32,32000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008730197,verde,42654.6,54,54000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008742446,verde,359201.4,82.252,82252
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008916347,verde,77019.16,88.5,88500
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008919648,verde,33541.1,46,46000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008922576,verde,37800,50,50000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0009014134,verde,23686.08,32,32000
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008963396,verde,34905.6,3.5856,3585.6
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0008969688,verde,209049,14.7504,14750.4
05,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0009017184,verde,171677.4,42.10768,42107.68
03,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0004279970,verde,26763,5.366094,5366.094
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012593700,Verde,2108,31,31000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012556228,Verde,4340,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012550807,Verde,1248.22,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012678838,Verde,2100,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012638380,Laranja,21614.4,25.96,25960
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012552940,Vermelho,1248.22,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012724015,Verde,2100,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012667496,Verde,1012.56,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012901383,Verde,2100,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012793513,Verde,8592.6,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012946069,Verde,2100,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012941075,Verde,2100,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012937094,Verde,4773,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013006850,Verde,4200,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012982774,Verde,2386.5,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013104452,Verde,19278,63,63000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013096891,Vermelho,4773,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013034365,Laranja,14565.6,26.01,26010
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013340091,Verde,4200,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013181546,Verde,23170.6,29.94,29940
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013053939,Verde,24883.5,29.975,29975
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013460690,Verde,1890,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013459439,Verde,1632,24,24000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013458890,Verde,476,7,7000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013452191,Verde,8160,32,32000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013419186,Verde,9639,31.5,31500
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013413110,Verde,9546,120,120000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013348920,Vermelho,8160,32,32000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013498981,Verde,3780,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013283608,Laranja,32816.25,30.705,30705
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013606938,Verde,2142,31.5,31500
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013586449,Verde,4773,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013571727,Verde,8160,32,32000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013551556,Verde,1259.48,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013546927,Verde,4773,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013428894,Verde,14565.6,26.01,26010
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013686320,Verde,38255,149,149000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013677630,Verde,4773,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013661190,Verde,1343.84,32,32000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013610854,Verde,8160,32,32000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013735215,Verde,1890,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013733905,Verde,3780,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013718299,Verde,4773,60,60000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013647391,Vermelho,29580,116,116000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013849873,Verde,5670,90,90000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013817629,Verde,5670,90,90000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013806910,Verde,4352,64,64000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013700713,Verde,14565.6,26.01,26010
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013939651,Verde,8480,32,32000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013908160,Verde,5670,90,90000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0014032463,Verde,1890,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0014015259,Verde,1890,30,30000
10,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0013980503,Verde,3780,60,60000
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019772295,verde,11844.48,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019793110,verde,12922.24,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019827332,verde,9858,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019862960,verde,36470.08,94000,94
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019863436,verde,6139.04,16000,16
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019868489,verde,44137.3,111000,111
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019874594,verde,15645,21000,21
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019876970,verde,36270,90000,90
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019899937,verde,24800,62000,62
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019906569,verde,13760,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019917927,verde,24471.04,64000,64
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019918184,verde,11844.48,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019941143,vermelho,17020.9,43000,43
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019941488,vermelho,11982.3,30000,30
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0019999281,verde,186394.5,38488,38.488
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020045997,verde,18480,48000,48
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020048252,verde,59804.36,149000,149
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020051016,verde,76646.4,192000,192
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020078798,verde,12400,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020077562,vermelho,12774.4,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020141546,verde,11935,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020144944,verde,18997.5,25500,25.5
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020146475,verde,12922.24,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020149628,verde,23165.78,58000,58
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020163051,verde,25548.8,64000,64
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020187007,verde,12295.06,31000,31
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020188291,verde,12774.4,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020190199,verde,13326.06,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020150278,vermelho,38323.2,96000,96
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020221264,verde,49101.6,123000,123
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020252445,verde,19716,62000,62
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020222325,vermelho,100930.24,254000,254
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020299697,verde,29574,93000,93
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020306936,verde,38766.72,96000,96
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020312413,verde,12090,30000,30
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020314114,verde,53295.65,134000,134
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020315641,verde,18997.5,25500,25.5
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020349325,verde,24180,60000,60
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020343165,vermelho,36270,90000,90
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020388622,verde,19571.09,49000,49
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020400509,verde,26347.2,66000,66
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020428616,verde,12781.12,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020429612,verde,12320,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020450387,verde,7988.2,20000,20
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020451030,verde,3193.6,8000,8
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020457020,verde,55055,11770,11.77
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020499700,verde,12320,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020505823,verde,51124.48,128000,128
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020514156,verde,24180,60000,60
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020544217,verde,19171.68,48000,48
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020503480,verde,12922.24,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020546490,verde,13176.57,33000,33
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020592521,verde,12781.12,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020595288,verde,18403.72,1519.219,1.519219
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020615017,verde,12774.4,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020640666,verde,12781.12,32000,32
12,2021,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,21BR0020604333,verde,387947.24,75576.45,75.57645
